,id,location.city.name,location.city.normalized_name,location.district.name,location.region.name,location.region.normalized_name,title,price,currency,floor_select,furniture,builttype,m,rooms,rent
11802,754195646,Nałęczów,naleczow,,Lubelskie,lubelskie,"Apartament ""Przy parku"" w pełni wyposażony.",250.0,PLN,Parter,yes,blok,30,one,1
11803,650184386,Kraśnik,krasnik,,Lubelskie,lubelskie,Wynajmę kawalerkę. Rezerwacja.,650.0,PLN,Suterena,yes,wolnostojacy,20,one,200
11804,766807076,Abramowice Kościelne,abramowice-koscielne,,Lubelskie,lubelskie,"Mieszkanie 2 - pokoje,  dwustronne 47 m2 , Dominów",1900.0,PLN,1,yes,blok,47,two,1
11805,766793577,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie 1 pokój,1200.0,PLN,3,yes,blok,30,one,1
11806,766765120,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia na Czubach,1600.0,PLN,Parter,yes,blok,40.27,two,0.01
11808,686531602,Lublin,lublin,,Lubelskie,lubelskie,"Narutowicza 27, przytulne mieszkanko w centrum",1999.0,PLN,1,yes,kamienica,25,one,200
11809,769695157,Kozubszczyzna,kozubszczyzna,,Lubelskie,lubelskie,Wynajmę mieszkanie 3-pokojowe 104m2 - Lublin/Kozubszczyzna,2500.0,PLN,1,yes,wolnostojacy,104,three,550
11810,766760535,Chełm,chelm,,Lubelskie,lubelskie,Mieszkanie 45m2 - Wspólnota / blisko centrum,1300.0,PLN,Parter,yes,blok,45,two,0.1
11811,766746643,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie wynajem,1200.0,PLN,1,yes,blok,45,two,650
11812,747963886,Świdnik,swidnik,,Lubelskie,lubelskie,Wynajmę mieszkanie,1650.0,PLN,2,yes,blok,36,one,250
11813,759929499,Tomaszów Lubelski,tomaszow-lubelski,,Lubelskie,lubelskie,"Mieszkanie w bloku, dobra lokalizacja. OKAZJA 85m2!",349000.0,PLN,4,yes,blok,86,four,1
11814,766721360,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 25 m oddzielne wejście,1000.0,PLN,Parter,yes,wolnostojacy,25,two,350
11815,691540489,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka bezpośrednio od właściciela,1500.0,PLN,4,yes,blok,25,one,450
11816,614174359,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie 2 pokoje 39m2, 1 piętro, nad wąwozem na Kalinowszczyźnie",1500.0,PLN,1,yes,blok,39,two,550
11817,766704242,Lublin,lublin,,Lubelskie,lubelskie,"2-pok. mieszkanie 41m2, LBN, Bazylianówka, +piwnica",2022.0,PLN,1,yes,blok,41,two,490
11818,766697033,Dęblin,deblin,,Lubelskie,lubelskie,"Trzypokojowe mieszkanie, łazienka, kuchnia",1500.0,PLN,4,yes,blok,48,four,180
11819,766688941,Lublin,lublin,,Lubelskie,lubelskie,2-pokojowe do wynajęcia od zaraz. LSM,1900.0,PLN,2,yes,blok,37.9,two,300
11820,770202860,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2-pokojowe do wynajęcia,2000.0,PLN,2,yes,blok,47,two,1450
11821,735602582,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,"Mieszkanie do wynajęcia, dobra lokalizacja, Podmiejska",1700.0,PLN,1,yes,blok,45,two,500
11822,690194814,Rudnik,rudnik_142363,,Lubelskie,lubelskie,"Mieszkanie 2-pokojowe, ul. Niepodległości",1500.0,PLN,1,yes,blok,35,two,1
11823,766683890,Lublin,lublin,,Lubelskie,lubelskie,kawalerka ul. Dulęby,1450.0,PLN,3,yes,blok,25,one,330
11824,766676591,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę kawalerkę w centrum od zaraz,1000.0,PLN,2,yes,kamienica,41,one,100
11825,766643224,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie na wynajem,1900.0,PLN,8,yes,blok,49,three,1600
11826,739813883,Lublin,lublin,,Lubelskie,lubelskie,Do wynajęcia mieszkanie. Ul. Skłodowskiej,3000.0,PLN,2,yes,kamienica,43,two,1
11827,693431369,Lublin,lublin,,Lubelskie,lubelskie,New Studio Centrum Prusa for rent,1700.0,PLN,Parter,yes,apartamentowiec,18,one,300
11828,766622280,Zamość,zamosc,,Lubelskie,lubelskie,"Mieszkanie 2-pokojowe, Zamość, Starówka",1800.0,PLN,1,no,kamienica,34,two,450
11829,766621915,Lublin,lublin,,Lubelskie,lubelskie,"Klimatyczne 3 pokoje, balkon, cisza, bezpośrednio",2300.0,PLN,Parter,yes,blok,59.5,three,1
11830,753483867,Krasnystaw,krasnystaw,,Lubelskie,lubelskie,"Mieszkanie do wynajęcia, budynek mieszkalny lub biurowy",1600.0,PLN,Parter,yes,wolnostojacy,100,three,200
11831,759223614,Zamość,zamosc,,Lubelskie,lubelskie,"Wynajmę mieszkanie 52,5m parter w bloku.",1100.0,PLN,2,no,blok,52.5,two,1
11832,727870776,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka w centrum,1400.0,PLN,Parter,yes,kamienica,20,one,2000
11833,758609936,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę 2pokoje 40m,apartament 2022r,wyposażone w pełni Węglin",1899.0,PLN,4,yes,apartamentowiec,40,two,300
11834,769912155,Biłgoraj,bilgoraj,,Lubelskie,lubelskie,Wynajmę mieszkanie w Centrum Biłgoraja,2000.0,PLN,1,yes,blok,45,three,270
11835,770415621,Lublin,lublin,,Lubelskie,lubelskie,"Do wynajęcia mieszkanie 4 pokojowe po remoncie, Lublin, Watykańska.",3200.0,PLN,9,yes,blok,70,four,300
11836,766591752,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie 2 pokoje, Czuby",2300.0,PLN,1,yes,blok,42,two,400
11837,705166845,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokojowe na wynajem,2000.0,PLN,4,yes,blok,38,two,1
11838,685792297,Biłgoraj,bilgoraj,,Lubelskie,lubelskie,Wynajmę mieszkanie w Biłgoraju,900.0,PLN,3,yes,blok,49,two,490
11839,713737800,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie kawalerkę 27m2 LSM !!! Po remoncie !!!,1600.0,PLN,Parter,yes,blok,27,one,550
11840,766534874,Lublin,lublin,,Lubelskie,lubelskie,wynajmę mieszkanie,2800.0,PLN,Parter,yes,blok,68,three,200
11841,693536330,Lublin,lublin,,Lubelskie,lubelskie,wynajmę mieszkanie Lublin 64m,2500.0,PLN,Parter,yes,blok,64,three,1
11842,766525776,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie do wynajęcia ul. Kopernika,1200.0,PLN,10,yes,blok,36,two,300
11843,766501313,Zamość,zamosc,,Lubelskie,lubelskie,"Wynajmę kawalerkę, 32m2, osiedle Młyńska",1500.0,PLN,1,yes,blok,32,one,300
11844,766507150,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3-pokojowe z widokiem 1800zł+czynsz,1800.0,PLN,2,yes,blok,48,three,100
11845,662724558,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie przy AKADEMI BIALSKIEJ (os.Biawena),950.0,PLN,3,yes,blok,35.5,two,360
11846,768363470,Lublin,lublin,,Lubelskie,lubelskie,"Racławickie-50m ,2 pokoje",1800.0,PLN,1,yes,kamienica,50,two,350
11847,767911094,Rudnik,rudnik_142363,,Lubelskie,lubelskie,"Nowe, nowoczesne, umeblowane od zaraz!",2975.0,PLN,4,yes,apartamentowiec,49,two,300
11848,741021080,Lublin,lublin,,Lubelskie,lubelskie,"Centrum - mieszkanie 3 pokojowe na biuro lub kancelarię ,wynajmę .",2500.0,PLN,1,no,kamienica,67,three,10
11849,766499667,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajecia,1500.0,PLN,2,yes,blok,40,two,1
11850,766495774,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie dwupokojowe Czuby,2200.0,PLN,1,yes,blok,49,two,250
11851,704263989,Świdnik,swidnik,,Lubelskie,lubelskie,"Mieszkanie 49 m2 ul. Racławicka, 3 pokoje z balkonem i komórką",314000.0,PLN,4,yes,blok,48.23,three,300
11852,766465002,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie apartament smart home wysoki standard MUL,2650.0,PLN,2,yes,loft,34,two,
11853,734507264,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie do wynajęcia przy ul. Sidorskiej,1250.0,PLN,1,yes,blok,35,one,
11854,754155605,Puławy,pulawy,,Lubelskie,lubelskie,Mieszkanie dla Pracowników/Firm - 5 osób,3500.0,PLN,2,yes,blok,54,two,
11855,759387041,Lublin,lublin,,Lubelskie,lubelskie,"Centrum, Chopina 7, doskonała lokalizacja",1600.0,PLN,2,yes,kamienica,21,one,
11856,766424230,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajme M-3 na A. Fedorowicz,1300.0,PLN,,yes,blok,56,two,
11857,721707195,Międzyrzec Podlaski,miedzyrzec-podlaski,,Lubelskie,lubelskie,Mieszkanie 2 pokoje stancja pokój kawalerka lokal,1000.0,PLN,,yes,blok,38,two,
11861,689464257,Lublin,lublin,,Lubelskie,lubelskie,Chodźki 25 - mieszkanie studenckie 2 sypialnie,3553.0,PLN,2,yes,blok,59,two,404
11862,747134293,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 80 m2 osiedle Czuby,2400.0,PLN,4,yes,blok,80,four,600
11863,766407558,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie na wynajem - Czechów - Internet w cenie,2500.0,PLN,9,yes,blok,60,three,1
11864,766407393,Lubartów,lubartow,,Lubelskie,lubelskie,Mieszkanie do wynajecia 50 m,1400.0,PLN,3,yes,blok,50,two,400
11865,703582897,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę duże, 3 pokojowe mieszkanie na Czubach ul. Rycerska,",2200.0,PLN,3,yes,blok,57,three,1
11866,735875283,Nałęczów,naleczow,,Lubelskie,lubelskie,"Nałęczów - wynajem, nocleg, apartament",200.0,PLN,2,yes,wolnostojacy,70,two,5
11867,766389656,Nowy Pawłów,nowy-pawlow,,Lubelskie,lubelskie,Piekne mieszkanie na wynajem od zaraz.,1600.0,PLN,3,yes,blok,73,three,600
11868,542069884,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka 20 m Wyzwolenia Lublin,1200.0,PLN,1,yes,kamienica,20,one,1
11869,673790924,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka 20m Skibińska,1200.0,PLN,2,yes,wolnostojacy,20,one,1
11870,766342553,Lublin,lublin,,Lubelskie,lubelskie,Dwupokojowe mieszkanie na Kalinie/blisko uczelni,1700.0,PLN,1,yes,blok,50,three,1
11871,687708867,Lublin,lublin,,Lubelskie,lubelskie,Mini kawalerka NOWA,1650.0,PLN,2,yes,blok,17,one,330
11872,754535917,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie Wieniawa, miasteczko akademickie",1900.0,PLN,1,yes,blok,42,two,600
11873,686882644,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokoje 60 m2 LSM Lublin ul. BOLESŁAWA CHROBREGO,1900.0,PLN,3,yes,blok,60,three,1
11874,697280787,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia.,3000.0,PLN,2,yes,blok,75,four,1
11875,759864687,Lublin,lublin,,Lubelskie,lubelskie,Chodźki komfortowe mieszkanie - sypialnia plus salon z kuchnią,2600.0,PLN,2,yes,blok,50,two,1
11876,649166110,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcie - blisko Politechniki Lubelskiej,2000.0,PLN,4,yes,blok,50,two,1
11877,764809647,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie na ul Godebskiego w Lublinie,2400.0,PLN,4,yes,blok,48,three,10
11878,765867962,Lublin,lublin,,Lubelskie,lubelskie,Wynajme mieszksnie,2000.0,PLN,Parter,yes,wolnostojacy,58,three,1
11879,766300744,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka do wynajęcia, oś. Górki, ul. Wyżynna",1500.0,PLN,Parter,yes,blok,36,one,440
11880,766284759,Rudnik,rudnik_142363,,Lubelskie,lubelskie,"Mieszkanie Ponikwoda, Lublin",2400.0,PLN,2,yes,blok,70.03,three,1
11881,766283492,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie Lublin wynajem,2300.0,PLN,10,yes,blok,49,three,450
11882,766282223,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie w Lublinie,2000.0,PLN,2,yes,blok,51,three,1
11883,676200537,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie - studio 30m2 - ul Czeremchowa - centrum Rogatka Warszawska,1600.0,PLN,3,yes,blok,30,one,1
11885,696738468,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokoje Centrum Narutowicza,2400.0,PLN,1,yes,kamienica,47,two,472
11886,770071989,Hrubieszów,hrubieszow,,Lubelskie,lubelskie,Mieszkanie do wynajęcia od zaraz,1000.0,PLN,2,no,blok,38.5,two,600
11887,613619769,Lublin,lublin,,Lubelskie,lubelskie,"Duże mieszkanie, 3 pokoje, po remoncie, LSM, idealna lokalizacja",2600.0,PLN,9,yes,blok,59,three,500
11888,725328809,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie do wynajęcia 2 pokoje, CZUBY Dragonów INTERNET",1700.0,PLN,1,yes,blok,50,two,250
11889,760182595,Dęblin,deblin,,Lubelskie,lubelskie,Wynajmę mieszkanie Dęblin os. Stawy,1800.0,PLN,2,yes,blok,72,three,1000
11890,684604335,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie,1000.0,PLN,4,yes,blok,47,two,10
11891,766239849,Jabłonna Pierwsza,jablonna-pierwsza,,Lubelskie,lubelskie,Wynajmę dom blisko Lublina,1800.0,PLN,Parter,yes,wolnostojacy,70,one,450
11892,766221384,Chełm,chelm,,Lubelskie,lubelskie,"Mieszkanie 2 pokoje, 46 m2, 2 piętro",1500.0,PLN,2,no,blok,46,two,1
11893,726809923,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka w stylu loft, na nowo wybudowanym osiedlu!",2000.0,PLN,4,yes,apartamentowiec,35,one,336.53
11894,758267053,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka do wynajęcia LSM, od zaraz, minimum 1,5 roku,",1300.0,PLN,2,yes,blok,30,one,200
11895,755104972,Zamość,zamosc,,Lubelskie,lubelskie,wynajmę mieszkanie Zamość,1100.0,PLN,1,no,blok,46,two,1
11896,732761369,Lublin,lublin,,Lubelskie,lubelskie,MIESZKANIE DLA SINGLA - 2 pokoje 2 300 zł- Centrum dla singla,2300.0,PLN,2,yes,blok,32,two,70
11897,680539059,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,WynajmMieszkanie 36m2 ul. Beka Biała Podlaska,1300.0,PLN,4,yes,blok,36,one,280
11898,770058715,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie Lublin centrum przy Pl. Litewskim,2700.0,PLN,Parter,yes,kamienica,94,three,1
11899,687113134,Lublin,lublin,,Lubelskie,lubelskie,Super mieszkanie koło Uniwersytetu Medycznego,2400.0,PLN,1,yes,blok,40,two,230
11900,766167573,Kraśnik,krasnik,,Lubelskie,lubelskie,Mieszkanie kawalerka do wynajecia Krasnik Fabryczny,1100.0,PLN,1,yes,blok,35,one,500
11901,766120094,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pok. Czechów,2100.0,PLN,1,no,pozostale,60,three,1
11902,766120007,Lublin,lublin,,Lubelskie,lubelskie,Kondygnacja na wynajem w domu- Dziesiąta,2000.0,PLN,Parter,no,wolnostojacy,55,two,1
11903,766115657,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie nad Zalewem 3 pokoje,3000.0,PLN,Parter,yes,blok,54,three,450
11904,760013573,Chełm,chelm,,Lubelskie,lubelskie,wynajem mieszkania 1500zł za miesiąc..,1500.0,PLN,3,yes,blok,40,two,277
11905,705982028,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka samodzielna 25m2, Hutnicza",1300.0,PLN,4,yes,blok,25,one,1
11906,766110850,Chełm,chelm,,Lubelskie,lubelskie,Wynajmę mieszkanie,1200.0,PLN,1,yes,blok,48,two,1
11907,766108887,Krasnystaw,krasnystaw,,Lubelskie,lubelskie,Kawalerka do wynajecia,800.0,PLN,2,yes,blok,36.6,one,450
11908,766044258,Chełm,chelm,,Lubelskie,lubelskie,Wynajem Apartamentu na doby,400.0,PLN,3,yes,kamienica,102,four,1
11909,766102374,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Atrakcyjne i wygodne mieszkanie 2.pokojowe blisku,1000.0,PLN,1,yes,blok,45,two,550
11910,767911094,Rudnik,rudnik_142363,,Lubelskie,lubelskie,"Nowe, nowoczesne, umeblowane od zaraz!",2975.0,PLN,1,yes,apartamentowiec,49,two,60
11911,768397289,Chełm,chelm,,Lubelskie,lubelskie,Mieszkanie 2 pokojowe 1 piętro 50m2 Centrum Chełma Demos,1200.0,PLN,4,yes,blok,50,two,1
11913,730280594,Łuków,lukow,,Lubelskie,lubelskie,Wynajmę mieszkanie Chacinskiego 45m2,1300.0,PLN,1,yes,blok,45,two,1
11914,766071368,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie 70m2, botanik lublin",2200.0,PLN,Poddasze,yes,blok,70,two,1
11915,766067579,Stasin,stasin_106885,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 4 pokojowe Czuby Poręba Super okazja,1500.0,PLN,Parter,yes,blok,72,four,500
11916,743010588,Zamość,zamosc,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 3 pokoje ul.Drzymały,1900.0,PLN,3,yes,wolnostojacy,66,three,380
11917,766064056,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie dwupokojowe w domku jednorodzinnym do wynajęcia,2190.0,PLN,Parter,yes,wolnostojacy,47,two,
11918,766058757,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka 38 m2, Ul. Milenijna",2000.0,PLN,Parter,yes,blok,38,one,
11919,689138218,Zamość,zamosc,,Lubelskie,lubelskie,Wynajmę mieszkanie,1700.0,PLN,1,yes,blok,40,two,
11920,707972008,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie do wynajęcia - ul. Grażyny 25/2, Lublin",1400.0,PLN,,yes,blok,50,two,
11921,763026715,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajem mieszkania,900.0,PLN,,yes,blok,30,one,
11922,683131897,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie Dwupokojowe Lublin Centrum,2000.0,PLN,4,yes,blok,54,two,100
11925,766017802,Świdnik,swidnik,,Lubelskie,lubelskie,"Wynajmę 2-Pokojowe mieszkanie 49,5m² Świdnik",1200.0,PLN,1,yes,pozostale,49.5,two,360
11926,765958971,Łuków,lukow,,Lubelskie,lubelskie,"Lokal do wynajęcia 52,3 m2 Łuków centrum usługi lub mieszkanie",1570.0,PLN,1,yes,apartamentowiec,52.3,two,300
11927,687073364,Lublin,lublin,,Lubelskie,lubelskie,Wynajme mieszkanie,2500.0,PLN,Parter,yes,apartamentowiec,60,two,200
11928,765938055,Świdnik,swidnik,,Lubelskie,lubelskie,Mieszkanie 35 m2 po generalnym remoncie,1600.0,PLN,1,yes,blok,35,one,350
11929,765933485,Lublin,lublin,,Lubelskie,lubelskie,Centrum Miasta Od zaraz  Wynajmę,2100.0,PLN,4,yes,blok,58,three,1
11930,765930945,Abramowice Prywatne,abramowice-prywatne,,Lubelskie,lubelskie,"Zadbane, ul. Pogodna 36, blisko centrum, monitoring",1900.0,PLN,5,yes,blok,39,three,330
11931,765925974,Lublin,lublin,,Lubelskie,lubelskie,Apartament wysoki standard Centrum,3800.0,PLN,2,no,kamienica,72.6,two,1
11932,765925944,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka Kalinowszczyzna,1500.0,PLN,4,no,blok,24,one,70
11933,765925931,Lublin,lublin,,Lubelskie,lubelskie,Apartament Centrum,3900.0,PLN,1,no,kamienica,75.51,three,400
11934,705726768,Lublin,lublin,,Lubelskie,lubelskie,"wynajmę 3 pokoje, mieszkanie  59m2 ul.Kompozytorów Polskich Lublin",1000.0,PLN,5,yes,blok,59,three,1
11936,721935374,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 42m.kw. Lublin ul.Sikorskiego,2000.0,PLN,2,yes,blok,42,two,450
11937,736564869,Zemborzyce Podleśne,zemborzyce-podlesne,,Lubelskie,lubelskie,Minikawalerka do wynajecia,1700.0,PLN,Parter,yes,wolnostojacy,19,one,650
11939,757758124,Lublin,lublin,,Lubelskie,lubelskie,Wynajme mieszkanie 3+salon z kuchnią 87m Botanik,3300.0,PLN,4,yes,blok,87,three,700
11940,765880532,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie,2500.0,PLN,10,yes,blok,65,three,1
11941,624841403,Lublin,lublin,,Lubelskie,lubelskie,mieszkanie do wynajecia 35 m2-BUKIETOWA 1/rogatka warszawska LUBLIN,2200.0,PLN,2,yes,blok,35,two,1
11942,765860434,Lublin,lublin,,Lubelskie,lubelskie,Śródmieście | Ul. Lipowa | 45 m2 | Parking | ENG,2500.0,PLN,1,yes,kamienica,45,two,305
11943,640869185,Strzyżów,strzyzow_143723,,Lubelskie,lubelskie,Mieszkanie wynajmę STRZYŻÓW k/Hrubieszów,1200.0,PLN,Parter,yes,blok,65,three,1
11944,765817496,Zamość,zamosc,,Lubelskie,lubelskie,Wynajmę mieszkanie,1200.0,PLN,Parter,yes,wolnostojacy,43,two,1
11945,765816669,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie trzypokojowe dla max. 4 osób,2100.0,PLN,5,no,blok,50,three,4500
11946,765811337,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie obok UMCS/KUL/UP z miejscem parkingowym,2000.0,PLN,3,yes,blok,37,two,1
11947,751575383,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokojowe Wiktoryn,2300.0,PLN,3,yes,blok,48.17,two,1300
11948,687113134,Lublin,lublin,,Lubelskie,lubelskie,Super mieszkanie koło Uniwersytetu Medycznego,2400.0,PLN,Parter,yes,blok,40,two,200
11949,767439240,Lublin,lublin,,Lubelskie,lubelskie,Nowy Apartament obok Uniwersytetu Medycznego w Lublinie,4500.0,PLN,Parter,yes,apartamentowiec,62,three,50
11950,696738468,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokoje Centrum Narutowicza,2400.0,PLN,1,yes,kamienica,47,two,50
11951,745921279,Dęblin,deblin,,Lubelskie,lubelskie,"Kawalerka ,mieszkanko do wynajecia",1300.0,PLN,Parter,yes,kamienica,28,one,1
11952,765697627,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie 2 pokojowe z kuchnia oddzielną os. Poręba,2400.0,PLN,Parter,yes,blok,58,two,220
11953,687877462,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę mieszkanie, Poręba, ul. Szafirowa, blisko przedszkole i szkoła",2500.0,PLN,Parter,yes,blok,45,two,700
11954,765670557,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 60m2 Lublin Kryształowa,2500.0,PLN,1,yes,blok,60,three,650
11955,703307046,Lublin,lublin,,Lubelskie,lubelskie,pokój ul Organowa 1,700.0,PLN,3,yes,blok,73,four,700
11956,765634905,Dęblin,deblin,,Lubelskie,lubelskie,wynajmę mieszkanie na doby,180.0,PLN,4,yes,blok,38,two,1
11957,676121813,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie Jaspisowa - dwa pokoje,1950.0,PLN,3,yes,blok,40,two,10
11958,604668775,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie do wynajęcia 68m2, 3 pokoje, śródmieście",2300.0,PLN,1,yes,blok,68,three,460
11959,728755184,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,wynajmę mieszkanie,1100.0,PLN,Parter,no,blok,50,three,100
11960,765602648,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę pokój 700 zł, LSM Rymwida, Świetna lokalizacja",700.0,PLN,Parter,yes,blok,10,one,406
11961,769912155,Biłgoraj,bilgoraj,,Lubelskie,lubelskie,Wynajmę mieszkanie w Centrum Biłgoraja,2000.0,PLN,4,yes,blok,45,three,350
11962,770387438,Zamość,zamosc,,Lubelskie,lubelskie,Mieszkanie 3 pokojowe Poprzeczna,2000.0,PLN,1,yes,blok,49,three,1
11963,760165737,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 2 pokoje LSM,1800.0,PLN,1,yes,blok,56,two,570
11964,756791164,Ulhówek,ulhowek,,Lubelskie,lubelskie,Wynajmę mieszkanie m3,800.0,PLN,3,yes,blok,603003,two,450
11965,765582064,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie 3 pokoje oś Nałkowskich.,2000.0,PLN,4,yes,blok,49,three,300
11966,747818545,Radzyń Podlaski,radzyn-podlaski,,Lubelskie,lubelskie,Mieszkanie do wynajęcia / 50 m2 / ul. Wisznicka,1200.0,PLN,1,yes,blok,50,two,1300
11967,755447892,Biłgoraj,bilgoraj,,Lubelskie,lubelskie,Wynajmę mieszkanie,1800.0,PLN,3,no,blok,60,three,1
11968,765555204,Świdnik,swidnik,,Lubelskie,lubelskie,Mieszkanie  2 pokojowe 49 m2,1500.0,PLN,1,yes,blok,49,two,10
11969,765548648,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie na wynajem,2500.0,PLN,1,yes,blok,47.5,two,300
11970,765540006,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę 3 pokojowe mieszkanie,2300.0,PLN,2,yes,blok,57,three,1
11971,765532900,Lublin,lublin,,Lubelskie,lubelskie,Przytulna kawalerka przy ul. Glinianej - od zaraz,1950.0,PLN,3,yes,blok,30.65,one,1
11972,765505562,Lublin,lublin,,Lubelskie,lubelskie,69m2 - 4 pokoje na Czechowie bez umeblowania.,2000.0,PLN,3,no,blok,69.6,four,1
11973,757469206,Lublin,lublin,,Lubelskie,lubelskie,"OFERTA dla studentów, 3 pok., Miasteczko Akademickie, ul. Sowińskiego,",2500.0,PLN,Parter,yes,blok,60,three,1
11974,769980888,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę Mieszkanie 2pok. 30m2,1300.0,PLN,3,yes,blok,30,two,230
11975,769769619,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3-pokojowe Lublin Czuby ul. Różana,2550.0,PLN,3,yes,blok,64.5,three,300
11976,770410710,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 40 m2,1550.0,PLN,1,yes,blok,40,two,300
11977,752479022,Urszulin,urszulin_145059,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1600.0,PLN,3,yes,blok,44,two,300
11978,765457995,Lublin,lublin,,Lubelskie,lubelskie,Pokoj dlia ukraincow zadarmo z wyzywieniem,100.0,PLN,2,yes,wolnostojacy,2,two,
11979,765448478,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokojowe w Centrum Lublina,1600.0,PLN,2,yes,kamienica,60,three,
11980,752137288,Puławy,pulawy,,Lubelskie,lubelskie,wynajmę apartament 45 m2 w centrum Puław,2200.0,PLN,2,yes,apartamentowiec,45,one,
11981,689117996,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie przy Uniwersytecie Medycznym ul. Obywatelska,2900.0,PLN,3,yes,blok,60,three,
